COLLISION_ID,LOCATION,X,Y,LONGITUDE,LATITUDE,DATE,TIME,ENVIRONMENT,LIGHT,SURFACE_CONDITION,TRAFFIC_CONTROL,TRAFFIC_CONTROL_CONDITION,COLLISION_CLASSIFICATION,IMPACT_TYPE,NO_OF_PEDESTRIANS
17-8319,NERTA ST @ ST. LAURENT BLVD,373675.77451,5028604.79035,-75.62032368750,45.39399460740,2017-09-19,5:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8320,MONTREAL RD @ ST. LAURENT BLVD,371544.74711,5033817.35575,-75.64683188830,45.44110137550,2017-09-19,5:10:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
17-8321,GROSVENOR AVE @ SUNNYSIDE AVE,368540.34062,5028464.54990,-75.68592426210,45.39321905180,2017-09-19,5:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
17-8322,HOLLY ACRES RD @ CARLING AVE,358235.74920,5023495.87906,-75.81805916050,45.34937310470,2017-09-19,6:03:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
17-8323,MONTREAL RD btwn CENTER ST & BRITTANY DR,371824.98679,5033952.68060,-75.64323168220,45.44229215220,2017-09-19,6:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-8324,TIGHE ST btwn MANOTICK MAIN ST & DICKINSON ST,368939.73659,5009851.06786,-75.68323290690,45.22570185930,2017-09-19,6:13:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
17-8325,SUSSEX DR @ JOHN ST,367860.36210,5033945.64395,-75.69390646090,45.44259771110,2017-09-19,6:21:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,99 - Other,0
17-8326,MEADOWLANDS DR @ TIVERTON DR,365205.47174,5024344.24427,-75.72901635090,45.35644090750,2017-09-19,7:04:00 PM,02 - Rain,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8327,MERIVALE RD btwn 210 S OF MEADOWLANDS DR/MERIVALE PL SC & FAMILY BROWN,364999.70223,5023397.37608,-75.73175772810,45.34793881830,2017-09-19,9:04:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
17-8328,MCCARTHY RD btwn PAUL ANKA DR & HUNTVIEW PRIV,369805.26576,5023824.69177,-75.67038127880,45.35135476050,2017-09-19,9:10:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
17-8329,RICHMOND RD @ HOLLY ACRES RD/NANAIMO DR,359059.14497,5022747.78604,-75.80763391040,45.34257852800,2017-09-19,10:13:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,99 - Other,0
17-8330,FERNBANK RD btwn FERNBANK RD & TERRY FOX DR,353929.40456,5014790.83519,-75.87387584340,45.27135830430,2017-09-19,11:13:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
17-8331,FRANKTOWN RD btwn MUNSTER RD & GREEN'S RD,352265.00588,5002124.13400,-75.89629358760,45.15749275410,2017-09-20,12:11:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
17-8333,CUMMINGS AVE @ MONTREAL RD,372007.70770,5034039.86935,-75.64088435040,45.44305909220,2017-09-20,6:27:00 AM,01 - Clear,03 - Dawn,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
17-8334,BRONSON AVE @ SUNNYSIDE AVE/UNIVERSITY RD - CA,367922.23220,5028090.35236,-75.69386566780,45.38990811850,2017-09-19,9:40:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
17-8335,TENTH LINE RD btwn 275 N OF DES EPINETTES AVE/FALLINGBROOK SC & DES EP,383628.85224,5036927.70269,-75.49188988080,45.46782744140,2017-09-20,7:48:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
17-8336,EAGLESON RD @ FALLOWFIELD RD,355961.63410,5012594.16675,-75.84820418800,45.25144726520,2017-09-20,8:37:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
17-8337,HUNT CLUB RD @ LORRY GREENBERG DR/SABLE RIDGE,372824.21660,5024807.26585,-75.63172157660,45.35990926320,2017-09-20,8:37:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
17-8338,ANDERSON RD @ INNES RD,376279.84725,5031840.89351,-75.58659963390,45.42285026470,2017-09-20,8:37:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8339,MONTREAL RD @ OLMSTEAD ST,370331.75751,5033213.82535,-75.66241565750,45.43578582200,2017-09-20,6:40:00 AM,01 - Clear,03 - Dawn,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
17-8340,GLOUCESTER ST @ O'CONNOR ST,367678.70940,5031293.12735,-75.69656698440,45.41874763570,2017-09-20,9:03:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
17-8341,BASELINE RD @ CENTREPOINTE DR E/HIGHGATE RD,362061.14015,5023466.05175,-75.76924727530,45.34880282550,2017-09-20,9:38:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
17-8342,WEST HUNT CLUB RD @ CLEOPATRA DR/LANCELOT DR,365235.96760,5021732.42473,-75.72894626450,45.33293748130,2017-09-20,10:13:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
17-8343,REGIONAL ROAD 174 btwn HWY417 IC113 RAMP67 & Continuation of REGIONAL,373493.56326,5031878.95570,-75.62219437800,45.42347188070,2017-09-20,10:29:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-8344,CANOTEK RD @ SHEFFORD RD,376028.69483,5035093.58990,-75.58933789420,45.45214167990,2017-09-20,10:52:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
17-8345,CELESTE WAY btwn VENUS AVE & BALLANTYNE DR,385736.42197,5037319.89396,-75.46487680520,45.47111495580,2017-09-20,8:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,01 - Approaching,0
17-8346,BELFAST RD btwn ST. LAURENT BLVD & TRIOLE ST,372872.21369,5030583.96462,-75.63031231010,45.41188090310,2017-09-20,11:15:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
17-8347,CAMPEAU DR @ TERRY FOX DR,350454.64491,5019009.73835,-75.91776885100,45.30955543970,2017-09-20,9:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8348,CUMBERLAND ST @ RIDEAU ST,368374.03310,5032330.21295,-75.68754953440,45.42801613410,2017-09-20,12:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
17-8349,INNES RD/PRESTWICK DR @ LANTHIER DR,383540.65187,5035989.56619,-75.49316793280,45.45939688130,2017-09-20,12:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8350,ELGIN ST @ WELLINGTON ST W,367664.70380,5031876.38266,-75.69667149870,45.42399683510,2017-09-20,12:52:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
17-8351,CARP RD @ STITTSVILLE MAIN ST,349524.30820,5014330.92015,-75.93005459160,45.26751378370,2017-09-14,7:30:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8352,KING EDWARD AVE @ ST. PATRICK ST,368248.70130,5032822.87195,-75.68908758490,45.43246028460,2017-09-20,1:59:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8353,CUMMINGS AVE @ OGILVIE RD,372747.76441,5032170.82465,-75.63168325410,45.42617081620,2017-09-20,2:47:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,02 - Non-fatal injury,04 - Sideswipe,0
17-8354,MERIVALE RD @ SHILLINGTON AVE,364845.17210,5026809.77705,-75.73331496040,45.37865631970,2017-09-20,2:57:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
17-8355,AIRPORT PKWY @ HUNT CLUB RD,371019.00590,5023703.71505,-75.65490900440,45.35015269330,2017-09-20,3:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8356,BRITANNIA RD @ CARLING AVE,360173.72171,5024738.28925,-75.79318968060,45.36040195060,2017-09-20,3:32:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,99 - Other,0
17-8357,GREENBANK RD @ BELLMAN DR/BATEMAN DR,361256.88751,5021017.06001,-75.77978954890,45.32683204990,2017-09-20,3:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
17-8358,KIRKWOOD AVE @ RICHMOND RD,363778.68970,5028641.79395,-75.74671219260,45.39523109450,2017-09-20,3:49:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
17-8359,VANIER PKWY NB btwn RIVERSIDE DR & HWY417 IC117 RAMP26,370804.75790,5031327.37428,-75.65662354670,45.41876785080,2017-09-20,3:51:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-8360,UPCOUNTRY DR btwn BAYWOOD DR & HARTSMERE DR,351006.57337,5011950.98251,-75.91138758840,45.24600246550,2017-09-20,4:04:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,1
17-8361,LOCHABER AVE btwn DUCHESS AVE & KIRCHOFFER AVE,362748.82733,5028478.86772,-75.75988382810,45.39385109510,2017-09-20,4:11:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,99 - Other,0
17-8362,MARCH RD @ TERRY FOX DR,349865.08650,5023398.79205,-75.92488752370,45.34908732660,2017-09-20,4:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
17-8363,BLAIR RD @ MEADOWBROOK RD,375194.25660,5032311.33035,-75.60040281650,45.42719307580,2017-09-20,4:52:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
17-8364,CARLING AVE @ KIRKWOOD AVE S,364352.17840,5027338.26595,-75.73954542840,45.38345365010,2017-09-20,2:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
17-8365,PRINCE OF WALES DR @ FAIRPARK DR,367269.29540,5015414.77264,-75.70380332910,45.27591398390,2017-09-20,5:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
17-8366,HERON RD WB btwn RIVERSIDE DR & BRONSON AVE RAMP 36,368236.71185,5026660.48259,-75.69003359840,45.37701413790,2017-09-20,5:10:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-8367,NORTHSIDE RD W @ RICHMOND RD,358175.66000,5021109.20095,-75.81908341540,45.32790222280,2017-09-20,5:19:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,00 - Unknown,03 - P.D. only,03 - Rear end,0
17-8368,WEST HUNT CLUB RD @ WOODROFFE AVE,363671.64679,5021247.20585,-75.74896013260,45.32870449920,2017-09-20,6:08:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8369,CAMPEAU DR/HWY 417 MARCH IC138R63 @ MARCH RD,352842.64658,5020475.28926,-75.88717437480,45.32258347740,2017-09-20,6:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8370,CARLING AVE @ CHURCHILL AVE,363776.17350,5027012.82095,-75.74693898880,45.38057407820,2017-09-20,7:20:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
17-8371,BOTTRIELL WAY @ CANOTIA PL,383701.26760,5037883.81625,-75.49081040390,45.47642149680,2017-09-20,6:45:00 PM,01 - Clear,05 - Dusk,01 - Dry,10 - No control,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,0
17-8372,CHAPEL ST btwn LAURIER AVE E & OSGOODE ST,369139.47423,5032230.70502,-75.67778151320,45.42705080570,2017-09-20,8:08:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
17-8373,FALLOWFIELD RD @ STRANDHERD DR,360752.67173,5014961.93084,-75.78690455640,45.27238805060,2017-09-20,8:10:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8374,LEITRIM RD @ ALBION RD,373497.10720,5020419.50015,-75.62374286120,45.32036414510,2017-09-20,8:45:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
17-8375,MCARTHUR AVE @ CARMEN AVE,370904.62304,5032765.53819,-75.65515464980,45.43169840820,2017-09-20,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,02 - Stop sign,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,0
17-8376,CARSON'S RD @ DEN HAAG DR,373029.49990,5033806.62828,-75.62785663590,45.44086152830,2017-09-21,2:09:00 AM,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,07 - SMV other,0
17-8377,BRIAN GOOD AVE btwn EARL ARMSTRONG RD & POPLIN ST,368133.77600,5014790.18400,-75.69286593270,45.27021666190,2017-09-21,2:58:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
17-8378,CARP RD btwn LLOYDALEX CRES & ROTHBOURNE RD,348181.17551,5014955.50395,-75.94711546170,45.27321815330,2017-09-20,3:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-8379,PLACE D'ORLEANS DR @ OR174 IC102 RAMP51/TRANSI,381391.25990,5038031.30835,-75.52032923340,45.47800570790,2017-09-21,8:01:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8380,PRINCE OF WALES DR @ FALAISE RD/KOCHAR DR N,367459.75061,5024905.70894,-75.70017551210,45.36129501270,2017-09-21,8:14:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8381,PRINCE OF WALES DR btwn NORMANDY CRES & FALAISE RD (2),367436.68805,5025119.42814,-75.70044277810,45.36322007100,2017-09-21,8:18:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-8382,COOPER ST @ KENT ST,367482.37015,5030890.23090,-75.69912671200,45.41514011730,2017-09-21,8:37:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
17-8383,BRONSON AVE @ GLADSTONE AVE,367133.22380,5030081.80295,-75.70368944520,45.40789731140,2017-09-21,8:38:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
17-8384,CAMPEAU DR/HWY 417 MARCH IC138R63 @ MARCH RD,352841.79817,5020476.47810,-75.88718508090,45.32259423260,2017-09-21,8:46:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
17-8385,MERIVALE RD btwn COLONNADE RD & WOODFIELD DR/ROYDON PL,365383.28879,5022496.46773,-75.72697334650,45.33979954040,2017-09-21,9:09:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
17-8386,METCALFE ST @ NEPEAN ST,367875.04416,5031319.90565,-75.69405513680,45.41897090560,2017-09-15,9:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,0
17-8387,BAYCREST DR @ SANDALWOOD DR,371354.17843,5026704.41078,-75.65022784530,45.37712020570,2017-09-21,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,03 - Yield sign,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,0
17-8388,VANIER PKWY/CRICHTON ST @ BEECHWOOD AVE/ST. PA,369128.17108,5033486.13813,-75.67776192230,45.43834774730,2017-09-21,9:33:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8389,ST. LAURENT BLVD btwn MCARTHUR AVE & DONALD ST,372010.08088,5032675.93018,-75.64104024010,45.43078679130,2017-09-21,9:46:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-8390,RUSSELL RD S @ ST. LAURENT BLVD,373569.40711,5029259.91272,-75.62159071440,45.39989954990,2017-09-21,9:51:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
17-8391,STE. MONIQUE ST btwn MARIER AVE & STE. CECILE ST,369949.81360,5033793.80812,-75.66722013030,45.44103995400,2017-09-20,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
17-8392,MONTREAL RD btwn BETHAMY LANE & OGILVIE RD,375516.29081,5034467.07088,-75.59597824050,45.44655668010,2017-09-21,11:28:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,05 - Turning movement,0
17-8393,MARIE ST @ POULIN AVE,360291.64992,5024971.25746,-75.79165835920,45.36248886590,2017-09-21,11:37:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
17-8394,PRESTON ST @ ST. ANTHONY ST,366555.70080,5029561.80275,-75.71113175700,45.40326968500,2017-09-16,3:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,0
17-8395,UPPER DWYER HILL RD btwn OLD ALMONTE RD & HAMILTON SIDE RD,337743.51524,5010200.29894,-76.08045240590,45.23099450740,2017-09-21,9:50:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,99 - Other,0
17-8396,MADELEINE MEILLEUR PRIV @ VANIER PKWY,369654.81520,5033359.30610,-75.67104781180,45.43715791250,2017-09-21,11:52:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
17-8397,QUEEN MARY ST @ VANIER PKWY,370361.87417,5031958.30570,-75.66219792380,45.42448635760,2017-09-21,12:08:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,01 - Approaching,0
17-8398,ABBOTT ST @ IBER RD,351978.54139,5014878.75271,-75.89872864270,45.27228299940,2017-09-21,10:40:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,00 - Unknown,03 - P.D. only,03 - Rear end,0
17-8399,CARLING AVE @ FAIRLAWN AVE/WOODROFFE AVE E,361934.68410,5025830.52790,-75.77058762240,45.37008852270,2017-09-21,12:14:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
17-8400,MONTREAL RD btwn CARSON'S RD/CODD'S RD & DEN HAAG DR/LANG'S RD,372673.70526,5034358.19848,-75.63232797630,45.44585890910,2017-09-21,12:24:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
17-8401,MCBEAN ST @ OTTAWA ST,357661.10070,5005236.10645,-75.82733571270,45.18511192580,2017-09-21,11:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
17-8402,CYRVILLE RD @ INNES RD,375048.20260,5031119.32525,-75.60243903970,45.41648275030,2017-09-21,1:27:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
17-8403,MONTREAL RD btwn ST. LAURENT BLVD & HILLSIDE DR,371659.54580,5033873.37639,-75.64535702170,45.44159445290,2017-09-21,1:47:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,02 - Angle,0
17-8404,ROLLING MEADOW CRES btwn ESTERBROOK DR S & KNOTRIDGE ST,381884.85948,5032538.10507,-75.51487751640,45.42852807340,2017-09-21,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
17-8405,SMYTH RD E/LANCASTER RD @ ST. LAURENT BLVD N/R,373364.54523,5029426.73569,-75.62418396840,45.40142063920,2017-09-21,2:11:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
17-8406,SOMERSET ST    E btwn KING EDWARD AVE & HENDERSON AVE,369002.15474,5031702.01259,-75.67960509920,45.42230644490,2017-09-15,10:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
17-8407,RIOCAN AVE btwn STRANDHERD DR & MARKETPLACE AVE,364244.88015,5014831.20500,-75.74241713450,45.27092524140,2017-09-21,2:36:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-8408,ELSINORE LANE btwn EDENVALE DR & EDENVALE DR,352439.60274,5020365.61113,-75.89232580830,45.32162403820,2017-09-21,2:38:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
17-8409,MACLAREN ST @ METCALFE ST,368051.23333,5031032.33911,-75.69184100840,45.41636757050,2017-09-21,2:55:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
17-8410,MITCH OWENS RD @ DOZOIS RD/LIMEBANK RD,371674.67175,5012109.12886,-75.64810598640,45.24576521300,2017-09-21,3:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8411,DALHOUSIE ST @ MURRAY ST,368001.17247,5032573.83129,-75.69228279930,45.43024191830,2017-09-21,3:29:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
17-8412,FISHER AVE @ MEADOWLANDS DR,366574.11815,5025045.68269,-75.71146164570,45.36263306780,2017-09-21,3:35:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
17-8413,LEITRIM RD btwn FENTON RD & BANK ST,374356.49802,5020967.80764,-75.61270531190,45.32521299530,2017-09-21,3:52:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-8414,CLEMENTINE BLVD @ HERON RD,369546.77405,5026786.29921,-75.67329182530,45.37802636200,2017-09-21,3:56:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
17-8415,BANK ST @ SOMERSET ST,367695.64965,5030915.80119,-75.69639871140,45.41535105270,2017-09-21,4:22:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
17-8416,BASELINE RD @ ZENA ST,365628.69700,5025688.76659,-75.72344952750,45.36850209520,2017-09-21,4:26:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-8417,BRONSON AVE @ CARLING AVE/GLEBE AVE,367448.25345,5029335.01555,-75.69976019590,45.40114981030,2017-08-12,11:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
